track_id,genre_top
22353,Electronic
22354,Electronic
22355,Electronic
22356,Electronic
22357,Electronic
22358,Electronic
22359,nan
22360,nan
22361,nan
22362,nan
22363,nan
22364,nan
22365,nan
22366,nan
22367,Rock
22368,Rock
22369,Rock
22370,Rock
22371,Rock
22372,Electronic
22373,Electronic
22374,Electronic
22375,Electronic
22376,Electronic
22377,Electronic
22378,Electronic
22379,Electronic
22380,nan
22381,nan
22382,nan
22383,nan
22384,nan
22385,nan
22386,nan
22387,nan
22388,nan
22389,nan
22390,nan
22391,nan
22392,nan
22393,nan
22394,nan
22395,nan
22396,nan
22408,nan
22409,nan
22410,nan
22411,nan
22412,nan
22413,nan
22414,nan
22415,nan
22416,nan
22417,nan
22418,nan
22419,nan
22420,nan
22421,nan
22422,nan
22423,nan
22425,nan
22427,nan
22429,nan
22431,nan
22432,Electronic
22433,Electronic
22434,Electronic
22435,Electronic
22436,Electronic
22437,Electronic
22438,Electronic
22439,Electronic
22440,Electronic
22443,Electronic
22445,Electronic
22447,Electronic
22453,Electronic
22454,Electronic
22455,Electronic
22456,Electronic
22457,Electronic
22458,Electronic
22459,Electronic
22461,nan
22472,Pop
22473,Pop
22474,Pop
22475,Pop
22476,Pop
22477,Pop
22478,Pop
22479,Pop
22480,Pop
22481,Pop
22483,nan
22484,nan
22485,nan
22486,nan
22487,Hip-Hop
22488,Hip-Hop
22489,nan
22490,nan
22491,nan
22492,nan
22493,nan
22494,Hip-Hop
22495,Hip-Hop
22496,Hip-Hop
22497,Hip-Hop
22498,Hip-Hop
22499,Hip-Hop
22500,Hip-Hop
22501,Hip-Hop
22502,Hip-Hop
22503,Hip-Hop
22504,Hip-Hop
22505,Electronic
22506,Electronic
22507,Hip-Hop
22508,Experimental
22509,nan
22510,Hip-Hop
22511,nan
22512,nan
22513,Hip-Hop
22514,Hip-Hop
22515,nan
22516,nan
22517,nan
22518,nan
22519,nan
22531,nan
22533,nan
22534,nan
22535,nan
22536,nan
22537,nan
22538,nan
22539,nan
22540,nan
22541,nan
22542,Rock
22543,Rock
22544,Rock
22546,Rock
22547,Rock
22548,Rock
22550,Rock
22551,Rock
22552,Electronic
22553,Electronic
22554,nan
22555,Rock
22556,Rock
22558,Electronic
22559,Electronic
22560,Electronic
22561,Electronic
22562,Rock
22563,Rock
22564,Rock
22570,nan
22571,nan
22572,nan
22573,nan
22574,nan
22575,nan
22576,nan
22577,nan
22578,Experimental
22579,Experimental
22581,Experimental
22582,Experimental
22583,Experimental
22584,Electronic
22585,Electronic
22586,Electronic
22587,Electronic
22589,nan
22590,nan
22591,nan
22592,Electronic
22594,nan
22596,Rock
22597,Rock
22598,Rock
22599,Rock
22600,Rock
22601,Rock
22602,Rock
22603,Rock
22733,nan
22734,nan
22735,nan
22736,nan
22737,nan
22738,nan
22739,nan
22740,nan
22741,nan
22742,nan
22743,nan
22744,nan
22745,nan
22746,nan
22747,nan
22748,nan
22749,nan
22750,nan
22751,nan
22752,nan
22753,nan
22754,nan
22756,nan
22758,nan
22759,nan
22761,nan
22765,nan
22768,Experimental
22771,nan
22772,nan
22773,nan
22774,nan
22775,nan
22776,nan
22778,nan
22779,nan
22780,Spoken
22781,Experimental
22782,Experimental
22783,nan
22784,nan
22785,nan
22786,nan
22787,nan
22788,nan
22789,nan
22790,nan
22791,nan
22792,nan
22793,nan
22794,nan
22795,nan
22796,nan
22797,nan
22798,nan
22799,nan
22800,nan
22801,nan
22802,nan
22803,nan
22804,nan
22805,nan
22806,nan
22807,nan
22808,nan
22809,nan
22810,nan
22811,nan
22812,nan
22813,nan
22814,nan
22815,nan
22816,nan
22817,nan
22818,nan
22819,nan
22820,nan
22821,nan
22822,nan
22823,nan
22824,nan
22825,nan
22826,nan
22827,nan
22828,nan
22829,nan
22830,nan
22831,nan
22832,nan
22833,nan
22834,nan
22835,nan
22836,nan
22837,nan
22838,nan
22839,nan
22840,nan
22841,nan
22842,nan
22843,nan
22844,nan
22845,nan
22846,nan
22847,nan
22848,nan
22849,nan
22850,nan
22851,nan
22852,nan
22853,nan
22854,nan
22855,nan
22856,nan
22857,nan
22858,nan
22859,nan
22860,nan
22861,nan
22862,nan
22863,nan
22864,nan
22865,nan
22866,nan
22867,nan
22868,nan
22869,nan
22870,nan
22871,nan
22872,nan
22873,nan
22874,nan
22875,nan
22876,nan
22877,nan
22878,nan
22879,nan
22880,nan
22881,nan
22882,nan
22883,nan
22884,nan
22885,nan
22886,nan
22887,nan
22888,nan
22889,nan
22890,nan
22891,nan
22892,nan
22893,nan
22894,nan
22895,nan
22896,nan
22897,nan
22898,nan
22899,nan
22900,nan
22901,nan
22902,nan
22903,nan
22904,nan
22905,nan
22906,nan
22907,nan
22908,nan
22909,nan
22910,nan
22923,nan
22924,nan
22926,nan
22928,nan
22929,nan
22930,nan
22931,nan
22932,nan
22933,nan
22934,nan
22935,nan
22936,nan
22937,nan
22938,nan
22939,nan
22940,nan
22941,nan
22943,nan
22945,Rock
22954,Rock
22955,nan
22957,nan
22958,nan
22959,nan
22960,nan
22961,nan
22962,nan
22963,nan
22964,nan
22965,nan
22966,nan
22967,nan
22968,nan
22969,nan
22970,nan
22971,Jazz
22972,nan
22974,Jazz
22978,nan
22980,Experimental
22981,Experimental
22982,Spoken
22983,Spoken
22984,Spoken
22985,Spoken
22986,Spoken
22989,nan
22990,nan
22991,nan
22992,nan
22993,nan
22994,nan
22995,Experimental
22996,nan
22997,nan
22998,nan
22999,nan
23005,nan
23006,nan
23010,Electronic
23011,nan
23012,nan
23013,Electronic
23014,Folk
23015,Folk
23016,Electronic
23024,nan
23025,nan
23026,nan
23027,nan
23028,nan
23029,Experimental
23031,Electronic
23032,nan
23033,Pop
23034,Hip-Hop
23035,Electronic
23036,Electronic
23037,Rock
23038,Electronic
23039,Pop
23040,nan
23041,Rock
23042,Hip-Hop
23044,nan
23059,nan
23060,nan
23062,nan
23063,Experimental
23064,Classical
23065,Experimental
23066,Experimental
23067,Experimental
23068,Experimental
23069,Experimental
23070,Jazz
23071,Jazz
23072,Jazz
23073,Jazz
23074,Jazz
23075,Jazz
23076,Jazz
23077,Jazz
23078,Jazz
23079,Jazz
23080,Jazz
23081,Jazz
23082,Jazz
23083,nan
23084,nan
23085,nan
23086,nan
23087,nan
23088,nan
23090,nan
23091,nan
23092,nan
23093,nan
23096,nan
23097,nan
23098,nan
23107,nan
23108,nan
23109,nan
23110,nan
23111,nan
23112,nan
23113,nan
23120,Classical
23121,nan
23122,nan
23123,nan
23124,nan
23125,nan
23126,nan
23127,nan
23128,nan
23129,nan
23130,nan
23131,nan
23132,nan
23133,nan
23134,nan
23135,nan
23136,nan
23137,nan
23138,nan
23139,nan
23140,nan
23141,Classical
23142,Classical
23143,Classical
23144,Classical
23145,Classical
23146,Classical
23147,Classical
23148,Classical
23149,Classical
23150,Classical
23151,Classical
23152,Classical
23153,nan
23155,International
23156,International
23158,nan
23159,nan
23160,Classical
23161,Classical
23162,nan
23163,nan
23164,Classical
23172,Rock
23173,nan
23174,nan
23175,nan
23176,nan
23177,nan
23178,Soul-RnB
23179,nan
23181,nan
23182,nan
23183,nan
23184,nan
23186,Classical
23188,Jazz
23189,Rock
23190,Spoken
23191,Experimental
23192,Experimental
23193,Experimental
23194,Experimental
23195,Experimental
23196,Experimental
23197,Experimental
23198,Experimental
23199,Experimental
23200,Experimental
23201,Experimental
23202,Experimental
23203,Experimental
23204,Experimental
23205,Experimental
23206,Experimental
23207,Experimental
23208,Experimental
23209,Experimental
23210,Experimental
23211,Experimental
23212,Experimental
23213,Experimental
23214,Experimental
23215,Experimental
23216,Experimental
23217,nan
23218,nan
23219,nan
23220,nan
23221,nan
23222,nan
23223,nan
23224,nan
23225,nan
23226,nan
23227,nan
23228,nan
23229,nan
23230,nan
23231,nan
23232,nan
23241,nan
23242,nan
23243,nan
23244,nan
23245,nan
23246,nan
23247,nan
23248,nan
23249,nan
23250,nan
23251,nan
23252,nan
23253,nan
23254,Rock
23255,Rock
23256,Rock
23257,Rock
23258,Rock
23259,Rock
23261,Experimental
23270,Electronic
23271,Electronic
23272,Electronic
23273,Electronic
23274,nan
23275,nan
23276,nan
23277,nan
23278,nan
23279,nan
23298,nan
23299,nan
23300,nan
23301,nan
23302,nan
23303,nan
23304,nan
23305,nan
23306,nan
23307,nan
23308,nan
23309,nan
23310,nan
23311,nan
23312,nan
23313,nan
23314,nan
23315,nan
23316,nan
23317,nan
23318,nan
23319,nan
23323,nan
23324,nan
23325,nan
23326,nan
23327,nan
23328,nan
23329,Experimental
23330,Experimental
23338,Rock
23339,Rock
23340,Rock
23341,Rock
23342,Rock
23344,nan
23345,nan
23346,nan
23347,nan
23348,Experimental
23349,Experimental
23350,Experimental
23351,Experimental
23352,Experimental
23353,Electronic
23354,nan
23355,Electronic
23356,Electronic
23358,Electronic
23359,Electronic
23360,Electronic
23361,Electronic
23362,Electronic
23363,Electronic
23364,Electronic
23365,Electronic
23366,Electronic
23367,nan
23368,nan
23370,nan
23371,Folk
23372,Electronic
23374,nan
23377,nan
23381,nan
23382,nan
23383,nan
23406,nan
23407,nan
23408,nan
23409,nan
23410,nan
23411,nan
23412,nan
23413,nan
23414,nan
23415,nan
23416,nan
23417,nan
23418,nan
23419,nan
23420,nan
23421,nan
23423,nan
23424,nan
23425,nan
23426,nan
23427,nan
23428,nan
23429,nan
23430,nan
23431,nan
23432,nan
23433,International
23434,nan
23435,nan
23436,nan
23437,nan
23438,nan
23439,nan
23440,nan
23441,nan
23442,nan
23443,nan
23444,nan
23445,nan
23446,nan
23447,nan
23448,Electronic
23449,Electronic
23450,Electronic
23451,Electronic
23452,Electronic
23453,Electronic
23454,Electronic
23455,Electronic
23456,Electronic
23457,Electronic
23458,Electronic
23459,Electronic
23460,Electronic
23461,Electronic
23462,Rock
23463,Rock
23464,Rock
23473,Rock
23474,Rock
23475,Rock
23476,Rock
23477,Rock
23478,Rock
23480,Electronic
23481,Electronic
23482,Electronic
23483,Electronic
23484,Electronic
23485,Electronic
23489,Electronic
23490,Electronic
23491,Electronic
23492,Electronic
23493,Electronic
23494,Electronic
23495,Electronic
23496,Electronic
23497,Electronic
23498,Electronic
23499,Electronic
23500,Electronic
23501,Electronic
23502,Electronic
23503,Electronic
23504,Electronic
23505,Electronic
23506,Electronic
23507,Electronic
23508,Electronic
23509,Electronic
23510,Electronic
23511,Electronic
23512,Electronic
23513,Electronic
23514,Electronic
23515,Electronic
23516,Electronic
23517,Electronic
23518,Electronic
23519,Electronic
23520,Electronic
23521,Electronic
23522,Electronic
23523,Electronic
23524,Electronic
23525,Electronic
23526,Electronic
23527,Electronic
23528,Electronic
23529,Electronic
23530,Electronic
23531,Electronic
23532,Electronic
23533,Electronic
23534,Electronic
23535,Electronic
23537,Soul-RnB
23538,Soul-RnB
23539,Soul-RnB
23540,Soul-RnB
23541,Soul-RnB
23543,Soul-RnB
23544,Soul-RnB
23545,Soul-RnB
23546,Soul-RnB
23547,Rock
23548,Rock
23549,Rock
23550,Rock
23551,Rock
23552,Rock
23553,Rock
23554,Rock
23555,Rock
23556,Rock
23557,Rock
23558,Rock
23559,Rock
23560,Rock
23561,Rock
23562,nan
23563,nan
23564,nan
23565,nan
23566,nan
23567,nan
23568,nan
23569,Electronic
23570,Electronic
23572,Electronic
23573,Electronic
23574,Electronic
23575,Electronic
23577,Experimental
23578,Experimental
23579,nan
23580,nan
23581,nan
23582,nan
23583,nan
23584,nan
23585,nan
23586,nan
23587,nan
23593,nan
23594,nan
23595,nan
23596,nan
23597,nan
23598,nan
23600,nan
23601,nan
23606,nan
23622,nan
23623,nan
23624,nan
23625,nan
23626,nan
23627,nan
23628,nan
23629,nan
23630,nan
23631,nan
23632,nan
23633,nan
23634,nan
23635,nan
23636,nan
23637,nan
23638,nan
23652,nan
23653,nan
23654,nan
23655,nan
23656,nan
23657,nan
23658,nan
23659,nan
23660,nan
23661,nan
23662,nan
23663,nan
23664,nan
23665,nan
23666,Spoken
23667,Rock
23668,Rock
23669,Rock
23670,Rock
23671,Rock
23672,Rock
23673,Rock
23674,Rock
23675,Rock
23676,Rock
23677,Rock
23678,Rock
23698,nan
23699,nan
23700,nan
23701,nan
23702,nan
23703,nan
23704,nan
23705,nan
23706,nan
23707,nan
23708,nan
23709,nan
23710,nan
23711,nan
23712,nan
23713,nan
23714,nan
23715,nan
23716,nan
23728,nan
23729,nan
23730,nan
23731,nan
23735,nan
23736,nan
23737,nan
23738,nan
23739,nan
23740,nan
23741,nan
23742,nan
23743,nan
23744,nan
23745,nan
23746,nan
23747,nan
23748,nan
23749,nan
23750,nan
23752,nan
23753,nan
23754,nan
23755,nan
23756,nan
23760,nan
23761,nan
23764,Electronic
23765,Electronic
23766,Electronic
23785,Rock
23786,Electronic
23787,Electronic
23788,Electronic
23789,Electronic
23790,Electronic
23791,Rock
23792,nan
23794,Rock
23795,nan
23796,nan
23797,nan
23798,nan
23799,nan
23800,nan
23801,nan
23802,nan
23803,nan
23804,nan
23805,nan
23806,nan
23807,Electronic
23808,nan
23809,nan
23810,nan
23811,nan
23814,Electronic
23815,Electronic
23816,Electronic
23817,Electronic
23818,Electronic
23819,Electronic
23820,Electronic
23821,Electronic
23822,Electronic
23823,Electronic
23824,Electronic
23825,Electronic
23826,Electronic
23827,nan
23828,nan
23829,nan
23830,nan
23831,nan
23832,nan
23833,nan
23834,nan
23835,nan
23836,nan
23837,nan
23838,nan
23846,nan
23847,nan
23848,nan
23849,nan
23850,nan
23851,nan
23852,nan
23853,Electronic
23854,Electronic
23855,Electronic
23856,Electronic
23857,Electronic
23858,Electronic
23859,Electronic
23860,Electronic
23861,Electronic
23862,Electronic
23868,Experimental
23878,Electronic
23879,Electronic
23880,Electronic
23881,Electronic
23882,Electronic
23883,Electronic
23884,Electronic
23885,Electronic
23886,Electronic
23887,Electronic
23888,Electronic
23889,Electronic
23890,Electronic
23891,Electronic
23892,Electronic
23893,Electronic
23894,Electronic
23899,nan
23900,nan
23901,nan
23902,nan
23903,nan
23904,nan
23905,nan
23908,nan
23909,nan
23910,nan
23911,nan
23912,nan
23913,nan
23917,Experimental
23918,Experimental
23919,Experimental
23920,Experimental
23921,Experimental
23922,Experimental
23923,Experimental
23924,Experimental
23925,Experimental
23926,Experimental
23927,nan
23928,nan
23929,nan
23930,nan
23931,nan
23933,nan
23934,nan
23935,nan
23936,nan
23937,nan
23938,nan
23939,nan
23940,nan
23941,nan
23942,nan
23943,nan
23977,Electronic
23978,Electronic
23979,Electronic
23980,Electronic
23981,Electronic
24014,nan
24015,nan
24016,nan
24017,nan
24018,nan
24020,nan
24022,nan
24024,nan
24025,nan
24026,nan
24027,Experimental
24049,nan
24050,nan
24051,Electronic
24052,Electronic
24053,Electronic
24059,Electronic
24060,Electronic
24061,Electronic
24062,Electronic
24063,Electronic
24064,Electronic
24065,Electronic
24066,Electronic
24067,nan
24068,nan
24069,nan
24070,nan
24071,nan
24072,nan
24073,nan
24074,nan
24075,nan
24076,nan
24077,nan
24078,nan
24079,nan
24080,nan
24081,nan
24082,nan
24083,nan
24084,nan
24085,nan
24086,nan
24087,nan
24088,nan
24089,nan
24090,nan
24091,Experimental
24092,Experimental
24093,Experimental
24094,Experimental
24095,Experimental
24101,Rock
24102,Rock
24103,Rock
24104,Rock
24105,nan
24106,nan
24107,Electronic
24138,Electronic
24139,Electronic
24140,Electronic
24141,Electronic
24142,Electronic
24143,Electronic
24144,Electronic
24145,Electronic
24149,Electronic
24153,Electronic
24165,nan
24166,nan
24167,nan
24168,nan
24169,nan
24170,Pop
24171,Pop
24172,Pop
24173,Electronic
24174,Electronic
24175,Electronic
24176,Electronic
24177,Electronic
24178,Electronic
24179,Electronic
24188,Experimental
24189,Experimental
24190,Experimental
24191,Experimental
24192,Experimental
24193,Experimental
24194,Experimental
24195,Experimental
24196,Experimental
24197,Experimental
24198,Experimental
24199,Experimental
24200,Experimental
24201,Experimental
24202,Experimental
24203,Experimental
24204,Experimental
24205,Experimental
24206,Experimental
24216,Experimental
24217,Experimental
24218,Experimental
24219,Spoken
24220,Spoken
24221,Spoken
24222,Spoken
24223,Experimental
24224,Experimental
24225,Experimental
24226,Spoken
24227,nan
24228,nan
24229,nan
24230,nan
24238,nan
24239,nan
24240,nan
24241,nan
24254,nan
24255,nan
24256,nan
24257,nan
24258,nan
24259,nan
24260,nan
24261,nan
24262,nan
24263,nan
24264,nan
24265,nan
24266,nan
24267,nan
24268,nan
24269,nan
24270,nan
24271,nan
24272,nan
24273,nan
24274,nan
24275,nan
24276,nan
24277,nan
24278,nan
24279,nan
24280,nan
24281,nan
24282,nan
24283,nan
24284,nan
24285,nan
24286,nan
24287,nan
24288,nan
24289,nan
24290,nan
24291,nan
24292,nan
24293,nan
24294,nan
24295,nan
24296,nan
24297,nan
24298,nan
24299,nan
24300,nan
24301,nan
24302,nan
24303,nan
24304,nan
24305,nan
24306,nan
24307,nan
24308,nan
24309,nan
24310,nan
24311,nan
24312,nan
24313,nan
24314,nan
24315,nan
24316,nan
24317,nan
24318,nan
24319,nan
24320,nan
24321,nan
24322,nan
24323,nan
24325,nan
24326,nan
24327,nan
24328,nan
24329,nan
24330,Experimental
24331,Experimental
24332,Experimental
24334,Experimental
24335,Experimental
24336,Experimental
24337,Experimental
24338,Experimental
24339,Experimental
24340,Experimental
24341,Experimental
24342,nan
24343,nan
24344,nan
24345,nan
24346,nan
24347,nan
24348,nan
24349,nan
24350,nan
24351,nan
24352,nan
24353,nan
24354,nan
24355,nan
24356,nan
24357,nan
24358,Instrumental
24359,Instrumental
24360,Instrumental
24361,Instrumental
24362,International
24363,International
24364,International
24365,International
24366,International
24367,International
24368,International
24369,International
24370,International
24371,International
24372,nan
24373,nan
24374,nan
24381,nan
24383,nan
24384,nan
24404,nan
24405,nan
24406,nan
24407,nan
24409,nan
24410,nan
24411,nan
24413,nan
24414,nan
24415,nan
24416,nan
24417,Experimental
24418,Hip-Hop
24419,Hip-Hop
24420,Hip-Hop
24421,Hip-Hop
24422,Hip-Hop
24423,Hip-Hop
24424,Hip-Hop
24425,Hip-Hop
24426,Hip-Hop
24427,Hip-Hop
24428,Hip-Hop
24429,Hip-Hop
24430,Hip-Hop
24431,Hip-Hop
24432,Hip-Hop
24433,nan
24434,nan
24435,nan
24436,nan
24437,nan
24438,nan
24439,nan
24440,nan
24441,nan
24442,nan
24443,nan
24444,nan
24445,nan
24446,nan
24447,nan
24448,Experimental
24449,Experimental
24450,nan
24451,nan
24452,nan
24453,nan
24454,nan
24455,nan
24456,nan
24457,nan
24458,nan
24459,nan
24460,Hip-Hop
24461,Hip-Hop
24462,Hip-Hop
24463,Hip-Hop
24464,Hip-Hop
24465,Hip-Hop
24466,Hip-Hop
24467,Hip-Hop
24468,Hip-Hop
24469,Hip-Hop
24470,Hip-Hop
24471,Electronic
24472,Electronic
24473,Electronic
24474,Electronic
24475,Electronic
24477,Folk
24478,Folk
24479,Folk
24480,Folk
24481,Folk
24482,Folk
24483,Folk
24484,Spoken
24512,Experimental
24513,Experimental
24514,Experimental
24515,Experimental
24516,Experimental
24517,Experimental
24518,Experimental
24519,Experimental
24520,Experimental
24521,Experimental
24522,Experimental
24523,Experimental
24524,Experimental
24525,Experimental
24526,Experimental
24527,Experimental
24528,Experimental
24529,Hip-Hop
24531,nan
24544,Old-Time / Historic
24545,Old-Time / Historic
24546,Old-Time / Historic
24547,Old-Time / Historic
24548,Old-Time / Historic
24549,Old-Time / Historic
24550,Old-Time / Historic
24551,Old-Time / Historic
24552,Old-Time / Historic
24553,Old-Time / Historic
24554,Old-Time / Historic
24555,Old-Time / Historic
24556,nan
24557,nan
24558,nan
24559,nan
24560,nan
24561,nan
24562,nan
24563,nan
24564,nan
24565,nan
24566,nan
24567,nan
24568,nan
24573,nan
24574,nan
24575,nan
24576,nan
24577,nan
24578,nan
24579,nan
24580,nan
24581,nan
24582,nan
24583,nan
24584,nan
24585,nan
24586,nan
24587,nan
24588,nan
24589,nan
24590,nan
24591,nan
24592,nan
24593,nan
24594,nan
24595,nan
24596,nan
24597,nan
24598,nan
24599,nan
24600,nan
24601,nan
24602,nan
24603,nan
24604,nan
24605,nan
24606,nan
24607,nan
24608,nan
24609,nan
24610,nan
24611,nan
24612,nan
24613,nan
24614,nan
24615,nan
24616,nan
24617,nan
24618,nan
24619,nan
24620,nan
24621,Rock
24622,Rock
24623,Rock
24624,Rock
24625,Rock
24626,Rock
24627,Rock
24638,Jazz
24639,nan
24640,Electronic
24641,Electronic
24642,nan
24648,nan
24649,nan
24650,nan
24651,nan
24652,nan
24653,nan
24654,Rock
24655,Rock
24657,nan
24658,nan
24659,nan
24660,nan
24661,nan
24662,nan
24663,nan
24664,Experimental
24665,Experimental
24689,nan
24690,nan
24691,nan
24692,nan
24693,nan
24694,nan
24695,nan
24696,nan
24697,nan
24698,International
24699,International
24700,International
24701,International
24702,International
24703,nan
24704,nan
24705,nan
24706,nan
24707,nan
24708,nan
24709,nan
24710,nan
24711,nan
24712,Experimental
24714,nan
24715,nan
24717,International
24720,International
24721,International
24736,nan
24737,nan
24738,nan
24739,International
24740,International
24741,International
24742,International
24743,International
24744,International
24745,International
24746,International
24747,International
24748,International
24749,International
24750,Electronic
24752,nan
24753,nan
24759,nan
24760,nan
24761,nan
24762,nan
24763,nan
24764,nan
24765,nan
24766,nan
24767,nan
24768,nan
24769,nan
24770,nan
24771,nan
24775,Rock
24776,Rock
24777,Rock
24778,Rock
24779,Rock
24780,Rock
24781,Rock
24782,Rock
24783,nan
24784,nan
24785,nan
24786,nan
24787,nan
24788,nan
24789,nan
24790,nan
24792,Electronic
24793,Electronic
24794,Electronic
24795,Electronic
24796,Electronic
24797,Electronic
24798,Electronic
24799,Electronic
24800,Electronic
24801,Electronic
24802,Electronic
24803,Electronic
24804,Electronic
24805,Electronic
24806,Electronic
24807,Electronic
24808,Electronic
24809,Electronic
24810,Electronic
24811,Electronic
24812,Electronic
24813,Electronic
24814,Electronic
24815,Electronic
24816,Electronic
24817,Electronic
24818,Electronic
24820,Electronic
24831,Classical
24832,Classical
24833,nan
24834,nan
24835,nan
24836,nan
24842,International
24843,Electronic
24844,Electronic
24845,Electronic
24846,Electronic
24847,Electronic
24851,nan
24854,nan
24855,Electronic
24856,nan
24857,nan
24858,nan
24859,nan
24861,nan
24864,Experimental
24865,Experimental
24866,Experimental
24867,Experimental
24868,Experimental
24869,Experimental
24870,Experimental
24871,Experimental
24872,Experimental
24873,Experimental
24874,Experimental
24875,Experimental
24876,Experimental
24877,Experimental
24878,Experimental
24879,Experimental
24888,Experimental
24889,Experimental
24890,Experimental
24891,Experimental
24892,Experimental
24893,Experimental
24895,Experimental
24896,Experimental
24897,Experimental
24898,Experimental
24899,Experimental
24900,Experimental
24901,Experimental
24902,Experimental
24903,Experimental
24904,Experimental
24905,Experimental
24906,Experimental
24907,Experimental
24908,Experimental
24909,Experimental
24911,Experimental
24912,Experimental
24913,Experimental
24914,Experimental
24915,Experimental
24916,Experimental
24917,Experimental
24918,nan
24919,Electronic
24920,Electronic
24921,Electronic
24922,Electronic
24923,Electronic
24925,Electronic
24926,Electronic
24927,Electronic
24928,Electronic
24929,Electronic
24930,nan
24931,nan
24932,nan
24933,nan
24934,nan
24935,nan
24936,nan
24937,nan
24938,nan
24939,nan
24940,nan
24941,nan
24942,nan
24945,Electronic
24946,Experimental
24947,Experimental
24948,Experimental
24949,Experimental
24950,Experimental
24951,Experimental
24952,Experimental
24953,Experimental
24954,Experimental
24955,Experimental
24956,Experimental
24957,Experimental
24958,Experimental
24959,Experimental
24960,Experimental
24961,Experimental
24962,Experimental
24963,Experimental
24964,Experimental
24965,Experimental
24966,Experimental
24967,Experimental
24968,Experimental
24969,Experimental
24970,Experimental
24971,Experimental
24972,Experimental
24973,Experimental
24974,Experimental
24975,Experimental
24976,Experimental
24977,Experimental
24978,Experimental
24979,Experimental
24980,Experimental
24981,Experimental
24983,Experimental
24984,Experimental
24985,Experimental
24986,Electronic
24987,Electronic
24988,Electronic
24989,Electronic
24990,Electronic
24991,Electronic
24992,Electronic
24993,Electronic
24994,Experimental
24995,Experimental
24996,Experimental
24997,Experimental
24998,Experimental
24999,Experimental
25000,Experimental
25001,Electronic
25002,Electronic
25003,Electronic
25004,Electronic
25005,Electronic
25006,Electronic
25007,Electronic
25008,Electronic
25009,Electronic
25010,Electronic
25011,Electronic
25012,Electronic
25013,Electronic
25014,Electronic
25015,Electronic
25016,Electronic
25028,International
25029,International
25030,International
25031,International
25032,International
25033,International
25035,nan
25036,nan
25037,nan
25038,nan
25039,nan
25040,nan
25041,nan
25042,nan
25043,nan
25044,nan
25045,nan
25046,nan
25047,nan
25048,nan
25049,nan
25050,nan
25051,nan
25053,nan
25055,Pop
25062,Pop
25063,Experimental
25064,nan
25066,Electronic
25067,Blues
25082,nan
25083,nan
25084,nan
25085,nan
25086,nan
25087,nan
25089,nan
25090,nan
25091,nan
25092,nan
25093,nan
25094,nan
25095,nan
25096,nan
25097,nan
25098,nan
25099,nan
25100,nan
25101,nan
25102,nan
25103,nan
25104,Pop
25105,nan
25106,nan
25107,nan
25108,nan
25109,nan
25110,nan
25111,Rock
25119,nan
25120,nan
25121,nan
25122,nan
25123,Pop
25124,Pop
25125,Experimental
25140,Old-Time / Historic
25142,Old-Time / Historic
25143,Old-Time / Historic
25144,Old-Time / Historic
25145,Old-Time / Historic
25147,Old-Time / Historic
25148,Old-Time / Historic
25149,Old-Time / Historic
25150,Old-Time / Historic
25151,Old-Time / Historic
25152,Old-Time / Historic
25153,Old-Time / Historic
25154,Old-Time / Historic
25168,Old-Time / Historic
25170,Old-Time / Historic
25172,Old-Time / Historic
25173,Old-Time / Historic
25174,Old-Time / Historic
25175,Old-Time / Historic
25176,Old-Time / Historic
25177,Old-Time / Historic
25178,Old-Time / Historic
25179,Old-Time / Historic
25180,Old-Time / Historic
25191,Folk
25192,Folk
25193,Folk
25194,Folk
25199,nan
25200,nan
25201,nan
25202,nan
25207,nan
25208,nan
25209,nan
25210,nan
25211,nan
25212,nan
25214,International
25215,International
25216,International
25217,International
25218,International
25219,International
25227,International
25228,International
25229,International
25230,International
25231,International
25232,International
25233,International
25234,International
25235,International
25236,Rock
25237,Rock
25238,Rock
25243,nan
25244,nan
25245,nan
25246,nan
25250,nan
25251,nan
25252,nan
25253,nan
25254,nan
25255,nan
25256,nan
25257,nan
25258,nan
25259,nan
25260,nan
25261,nan
25262,nan
25263,nan
25264,nan
25265,nan
25266,nan
25267,nan
25268,nan
25269,nan
25270,nan
25271,nan
25272,nan
25273,nan
25274,nan
25275,nan
25276,nan
25277,nan
25278,nan
25279,nan
25280,nan
25281,nan
25282,nan
25283,nan
25284,nan
25285,nan
25287,nan
25288,nan
25289,nan
25290,nan
25291,nan
25292,nan
25293,nan
25294,nan
25295,nan
25296,nan
25323,Experimental
25324,Experimental
25325,Experimental
25326,Experimental
25327,Experimental
25328,nan
25329,nan
25330,nan
25331,nan
25332,nan
25333,nan
25334,nan
25335,nan
25336,nan
25337,nan
25338,nan
25339,nan
25340,nan
25341,nan
25342,nan
25343,Experimental
25344,Experimental
25345,Experimental
25346,nan
25347,nan
25348,nan
25349,nan
25350,nan
25351,nan
25352,nan
25356,Instrumental
25357,Instrumental
25358,Instrumental
25359,Instrumental
25360,Instrumental
25362,Electronic
25363,Electronic
25364,Electronic
25365,Electronic
25367,Electronic
25368,Electronic
25369,Electronic
25370,Electronic
25371,Electronic
25372,Electronic
25373,Electronic
25374,Electronic
25375,Electronic
25376,Electronic
25377,Electronic
25378,Electronic
25379,Electronic
25380,Electronic
25381,Electronic
25382,Electronic
25383,Electronic
25384,Electronic
25385,Electronic
25387,Electronic
25388,Electronic
25389,Electronic
25390,Electronic
25391,Electronic
